"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"1",-0.287648189505664,0.126867052637701,-0.142517582892201,-0.00100809609657421,-0.0453001519062544,0.00166425946703529,-0.0991067299388785,0.093894761167697,-0.0422383118564553,-0.0183941277920218
"2",-0.271165979533624,0.153512843369262,-0.117420970947508,-0.00341654301283426,-0.0154655356168184,0.0493358112345013,-0.0713336354993848,0.0620878724259649,-0.0368786967820704,-0.0587021691608784
"3",-0.27055537402243,0.199116359341077,-0.104584435029008,-0.0142787961886782,-0.00702509041974405,0.0799860090922112,-0.0286511304409451,0.00674115924150046,-0.0462508711446307,-0.0863569838877822
"4",-0.285285226678237,0.223321536769254,-0.103776979039154,-0.0167082144940824,-0.00914742700941399,0.0789850401570448,0.0319757302749159,-0.0203652059964626,-0.0684689366674808,-0.0897445393337451
"5",-0.287372645050842,0.242671767093147,-0.0924195187332583,-0.0134126097033779,0.0284743246195415,0.0370377164516411,0.0691405063642328,-0.0450377128246645,-0.0741978466096893,-0.0711414704689146
"6",-0.302209362462077,0.241917432919191,-0.0889612911822072,0.00593402036121422,0.0506930132466301,-0.0100739818207641,0.064735349280405,-0.0519924475985621,-0.0784368268954944,-0.0315613543055901
"7",-0.308702327393541,0.225879417153372,-0.0774157811232625,0.0371558327513001,0.0729508057071035,-0.0410600525026316,0.024360254978482,-0.0472445628384333,-0.0617456601319971,0.0187676218058502
"8",-0.227468490093148,-0.125077515914056,-0.151310468369842,0.0535997511133884,-0.138449729603254,0.00956800158509361,0.0197947697080673,-0.00623664907234421,-0.0226214355033909,-0.0391769946797651
"9",-0.217041150148302,-0.103899621750259,-0.143044173303195,0.0424572333482511,-0.121482167778648,-0.0334220144608645,0.0740476150220154,0.0369369345128292,-0.0305414046245297,-0.0212151925047207
"10",-0.208936821025602,-0.0883160680832245,-0.13341937482718,0.0393349570885719,-0.0800471732304603,-0.0985000252913338,0.0722648565423321,0.0672532195814589,-0.0375709988272097,0.0015578650592463
"11",-0.212621118545759,-0.0452755183892649,-0.133172687021789,0.0282557498361467,-0.0714089127790602,-0.130853340004764,0.00727318703104655,0.0329091651640943,-0.0538420968644879,0.013364468767437
"12",-0.213846429687774,-0.0166440902676648,-0.134563089335133,0.0220677651954615,-0.0912152807620691,-0.1126218744803,-0.0562376029411579,0.00981197765326056,-0.067175637846497,0.0212940552550478
"13",-0.213973438883641,-0.0068802798913723,-0.134245403855544,0.0189984567224202,-0.120143066154167,-0.0660233311133422,-0.0749564213630904,0.0241958866685424,-0.0700523246210805,0.0297764222722098
"14",-0.188015148597113,0.0116325048712856,-0.111469281166987,0.00925785051790999,-0.0958005735040716,-0.0307791855360126,-0.0630740744975087,0.0392311531893456,-0.0421731630410408,0.035191183837421
"15",-0.177913590273204,0.04632793179512,-0.0994066115253951,-0.00713697866574813,-0.0850891525086469,-0.00305948976486244,-0.0405220664616285,0.0357949663040624,-0.0241022648156852,0.034233856457364
"16",-0.165433938945366,0.0566543481695063,-0.0835635350392802,-0.0102290177966582,-0.0484618477883682,0.000368278778554862,-0.00821928166633101,0.0623341434884288,-8.68315857294234e-05,0.0345234495977362
"17",-0.157849318527976,0.0706931412149733,-0.0698287284608225,-0.00976224293852924,-0.00688207821210442,-0.00968023444134746,0.000480784837539766,0.0695364329067981,0.0182188561437011,0.0282693213984807
"18",-0.169508452565213,0.085099304382741,-0.0714338492762519,-0.00690145081560703,-0.00260066010121571,-0.00942450529775044,-0.00739083845010002,0.0575216605487532,0.0123354142715997,0.0134197669921347
"19",-0.183447637670728,0.10565498359984,-0.0757140888865471,-0.00865766593567422,-0.0116733433530332,-0.000491792995367314,-0.0141919400623194,0.0254876270578367,-0.00265385743721365,-0.0104231371198604
"20",-0.194763310729161,0.119502721858795,-0.0776826884080695,-0.00888343567648683,-0.0184041983103704,0.00807792956494584,-0.00774276248511154,0.00369050262477318,-0.0184330099681692,-0.0322141147886881
"21",-0.198441662845977,0.143911149075185,-0.0742122774654998,-0.0143846238384419,-0.0148955989474439,0.00982272141818411,-0.000370002321300229,-0.031076384374311,-0.032429234863926,-0.050072277289051
"22",-0.206669144036123,0.161823382209303,-0.0752811411213606,-0.0175936392455,-0.0206887516027526,0.00830036694058236,0.00998998510660091,-0.0576865860990709,-0.0515837471858349,-0.0569488353945347
"23",-0.211018321084942,0.173114883981209,-0.0725937807741659,-0.0165074785860015,-0.014057582916533,-0.00224680239347372,0.019330740301312,-0.0664320627257777,-0.0589352349117074,-0.0475242961825527
"24",-0.230356146064374,0.184745061611648,-0.0806009886348909,-0.0149444318000626,-0.0307302168818024,-0.0120896077976682,0.0239034357280034,-0.0686996882565709,-0.0706312658665734,-0.0255812170693538
"25",-0.243356505846816,0.193290485346814,-0.083227143333288,-0.0128440163831042,-0.034489600497181,-0.0271238576008386,0.0247665281007701,-0.0640874016553955,-0.0677988381285934,0.00357167749787267
"26",-0.256058113234167,0.203126263879858,-0.0838044166610256,-0.0106204755120414,-0.0340763933922725,-0.0401840658805147,0.0152742217966159,-0.0590893304360814,-0.0510489328116934,0.0331524694229999
"27",-0.281489383368814,0.212253334735689,-0.0925502165903258,-0.00915558677460729,-0.0555284889609062,-0.0422354621546385,0.00523123145251208,-0.0502832320739791,-0.0353271536911824,0.056489853306948
"28",-0.296274042308088,0.217522984867543,-0.0916467734809951,-0.00765666432681085,-0.0572693341098139,-0.0448486225594557,3.01206129316898e-05,-0.0332535278501993,-0.00733514260072342,0.0693469959103198
"29",-0.234442272028958,-0.140735393325901,0.0245675137907618,0.0242748424293902,-0.0861936618636958,-0.0200586756132312,0.0376180741858393,0.0436360951595012,0.05456284773528,-0.0694282559793942
"30",-0.222378535319254,-0.128464878637874,0.0298664373526005,0.00109762950589526,-0.0567173690528859,-0.055362665749652,0.03427102602903,0.0349506773444791,0.0428190422758431,-0.111702295883329
"31",-0.196411926258157,-0.120996115671046,0.0435324577317126,-0.0123985917153098,-0.00684903935280981,-0.0768499315673829,-0.00884378527528888,0.0203022315993186,0.0383644091197466,-0.127928336657102
"32",-0.187145812382694,-0.112855368432998,0.0403679492278547,-0.0214604198158758,-0.0109152984127586,-0.0515346280523113,-0.0605621891176281,0.00511978772433458,0.014030829487391,-0.115664525834687
"33",-0.176573442048506,-0.127800981034692,0.0355063873290898,-0.0217274712435768,-0.0287617635262142,-0.00414470884516424,-0.0683420942919717,0.035911535322573,-0.0116979138633891,-0.0727215815726351
"34",-0.17544851152119,-0.140169296839384,0.0248711749638553,-0.0271060877562031,-0.0499618792580106,0.0327051397649956,-0.0336483955895197,0.0755438618249601,-0.0406188879088404,-0.0154165912163583
"35",-0.17141506423932,-0.129982520106782,0.0172900187576712,-0.0443978939816174,-0.0440071632867498,0.0350497975879286,0.0110838521332793,0.0825559664725213,-0.0644343657459097,0.0367359751370297
"36",-0.164484561544198,-0.126598683484119,0.0108839077923381,-0.0549758985532808,-0.0140124911955712,0.00800100960265573,0.0389189825285739,0.0816197242629549,-0.0833102429513713,0.0769714286329927
"37",-0.150802405016244,-0.124377142285431,0.00903907544185586,-0.0568255252310185,0.0326436934432484,-0.0248958328783795,0.0241827146202976,0.0584000863568549,-0.0864679331217418,0.0965362987908682
"38",-0.138608484079883,-0.140494618424798,0.00642314593141148,-0.0415835394392954,0.0649699196800494,-0.0323107899231159,-0.0188715549587748,0.042485622199864,-0.072876620259479,0.0989470742790903
"39",-0.119277497264774,-0.148028962672572,0.00912976993375725,-0.0254549430514409,0.0810690696395936,-0.00345717499390003,-0.0679878812110994,0.0107039065807415,-0.0374708935982698,0.0817423193050204
"40",-0.107196407623135,-0.171660270400268,0.0072330316222044,-0.00325221884991661,0.0657603952464237,0.052261104601653,-0.0771521145087359,0.00938449527085984,0.00515447489672016,0.0567217289926771
"41",-0.0866894765898343,-0.160608571444759,0.011921033498351,-0.000584675622852528,0.0557555416109059,0.100594671707571,-0.0511132636592672,-0.0211736522168192,0.0547292570086862,0.019673113549313
"42",-0.0750827432059086,-0.170657333535846,0.0102628304619191,0.00870357018278237,0.0432421622024054,0.11720728704647,0.0148553442610069,-0.00856955767859638,0.0864751858071299,-0.0118378962570066
"43",-0.0883267872447102,-0.146567281225375,-0.0103189321514376,-0.00185635467904376,0.00689717960578273,0.0953578987330631,0.0773062261293259,-0.0414091051056523,0.0753504567843998,-0.0506654912655019
"44",-0.0814104456811805,-0.139873031449715,-0.0168573321098643,-0.00380036663886029,0.022808661545611,0.0272965732541074,0.115467340148678,-0.0555206008041949,0.0596169914625866,-0.0795174196190858
"45",-0.073483752179789,-0.133690546800293,-0.0230494497565868,0.00135015868464457,0.0416350462763673,-0.0441085584918376,0.0909211863656025,-0.0799874327968753,0.0318660640555841,-0.095588975688248
"46",-0.0415119175688481,-0.00489757877782648,0.143010018568983,-0.205698129170998,-0.0111136453565509,0.0271260685185585,0.0358215176709639,-0.0993699443568734,-0.142442595153956,-0.107231401178853
"47",-0.0587541751972369,-0.00308799947603534,0.0972647069284269,-0.227815351284972,-0.00564833212268629,0.00404023982142947,0.0435399661120444,-0.127477182465805,-0.155753822092117,-0.0298259635194155
"48",-0.0665330791815009,-0.0247795655069476,0.0565234270233528,-0.22817105862301,0.0187277847505572,-0.0231379224554891,0.0360669603493171,-0.118004141543092,-0.136753549655616,0.0609933174908429
"49",-0.117351706184132,-0.0598542637783213,-0.179672041520037,-0.103524310653049,0.0204463216210121,0.0141856038335208,0.0844980047663293,-0.0238493131792339,0.143846631181677,-0.0916574444384204
"50",-0.119310403913334,-0.0555244846908582,-0.195657384914279,-0.0707915947427759,0.0541875565523242,-0.0407900182515079,0.0632343774205216,-0.0193875333877702,0.106996869920194,-0.171985746217433
"51",-0.121801842624195,-0.0502987114530505,-0.209044056974057,-0.0316634697195425,0.0618045146469862,-0.0602397156857025,0.00255929170178265,-0.0292002187294565,0.0560767759902192,-0.218618546087455
"52",-0.114910042609121,-0.0500604510823481,-0.212596194359614,0.0115996756593932,0.048862244542927,-0.0364821161523717,-0.0513154829914035,-0.0216553749096356,0.00829861469708225,-0.21590097344802
"53",-0.116679500154675,-0.0563361121301017,-0.217019003472642,0.0524753121375605,0.00291077036976813,0.0130663723523914,-0.058313210714414,0.014900840391113,-0.0408585225969527,-0.163271621303418
"54",-0.109113901033811,-0.0280860770824367,-0.208803027063925,0.0688531767043242,-0.0267829935305377,0.0475706679675823,-0.026682453111124,0.0227219372864066,-0.0750351232353537,-0.0830247997698811
"55",-0.115869466043077,-0.00597440114152113,-0.206046147106967,0.0807388224420568,-0.0570776821866686,0.0479771635296303,0.0355284796387918,0.0491759662085652,-0.110621109815707,0.0137814350268103
"56",-0.128990225427395,0.0351844468482297,-0.204080828152453,0.0792248573034798,-0.0712826809495344,0.00607007304480736,0.0838377443740979,0.0457439372289521,-0.142851332422089,0.0978165487036144
"57",-0.138922158576457,0.0447050909646466,-0.195717397061129,0.0919546055233555,-0.0563419131297691,-0.0636025060606949,0.0974480482154642,0.0641911826133311,-0.157366403645668,0.160759996962345
"58",-0.129417444753827,0.0516291096234874,-0.167746059662942,0.110742466957514,-0.00696964947275579,-0.125461012972121,0.0418489323089134,0.0560054030095408,-0.132512386311927,0.18608027577688
