"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"1",-0.0767587689567326,-0.1344522414914,-0.0393269992071524,0.013103072338687,0.0165304073469299,-0.0755334891246353,0.0307680700281063,-0.0967410993303701,-0.0109396933767389,-0.0933704418265038
"2",-0.0751604066066046,-0.136607437936186,-0.0525172424247346,0.0224811163611937,-0.0276142638645167,-0.0666234661932178,-0.0192742870271447,-0.0935213589020515,-0.0444285358695952,-0.0712956773578846
"3",-0.0752585239017818,-0.139538121451498,-0.0646585748583473,0.0255767330275515,-0.0805042492304741,-0.0384343563661934,-0.0288819529501593,-0.0596782491086769,-0.0638630529749384,-0.0302566774950476
"4",-0.0657658995172832,-0.137748936819362,-0.0665315101486844,0.0207343864932537,-0.101796356333666,-0.0255622060301014,-0.00483419272283338,-0.00809072644885121,-0.0608935641126317,0.0210825239990269
"5",-0.0565585505708137,-0.138375782258904,-0.0652565922073213,0.0157477188284117,-0.0962431947852426,-0.038715507176624,0.0237930693683797,0.051643252497766,-0.0467278487305483,0.0713062253320369
"6",-0.0483813718466871,-0.141503274285458,-0.060910312001335,0.0150426960418273,-0.0659430921694092,-0.0683413915149511,0.0269170092631093,0.102237042861579,-0.0216390085090759,0.107560358086353
"7",-0.0374941583361127,-0.142598708673467,-0.0520848293533383,0.0186715850224785,-0.0267361454514242,-0.0879281717567255,-0.00923983400410885,0.123999810081617,0.0107118827530252,0.118552872355789
"8",-0.0183260554013828,-0.135445420858467,-0.037622141295936,0.0220786805830572,0.00437913179479413,-0.0713857363258328,-0.0691705240335325,0.108807058541527,0.0448610433541744,0.0993775625681736
"9",0.0109249224113566,-0.128425257404193,-0.017056302355249,0.0262901666397469,0.0231158622534781,-0.0153518742055166,-0.113315686715116,0.0855224222486254,0.0776280189775379,0.0584455142202999
"10",0.0287201011496529,-0.126626532511488,-0.00562531058374204,0.0289290594055252,0.00734487685842421,0.0602461041123603,-0.104198025839447,0.0769972265833901,0.0867898564826192,0.00730297513106759
"11",0.0442980688428265,-0.0898841135803921,0.00262896568032745,0.00894853009037402,-0.0109904985719007,0.113973885574831,-0.048844686564322,0.0343160944297152,0.0709532163320799,-0.0525712207651122
"12",0.0522897408543397,-0.0799845780206175,-0.00439726946180001,0.000153840877609437,0.0426773207494532,-0.019307898271772,0.106325108756125,0.029650466038482,-0.0778558286948807,-0.118156229818149
"13",0.0521741840234435,-0.0962551361470121,-0.00744916206792917,0.0191048779924041,0.068465552686092,-0.0743885935589094,0.0471150417688414,0.012649817511617,-0.110902644773846,-0.0914640910514244
"14",0.0571238335731431,-0.104938641913354,-0.00653899196887164,0.0375823888873612,0.0657057813981022,-0.0710582191048822,-0.0415549029513481,-0.0245400996330305,-0.112804827212836,-0.0457544462129336
"15",0.0166502427877391,0.169284779343213,-0.154093002228844,0.0436976816515001,0.0612711024375153,0.00529866797462105,0.0205773687534514,0.112105121834228,0.0826242095481464,0.0466270597487495
"16",0.00711324056601168,0.157624917647197,-0.136288840344612,0.0868781451546867,0.0846565767699451,-0.00716415778496158,-5.75379149769417e-05,0.151047662574094,0.066556474808892,0.0786612662900632
"17",-0.00022659806375253,0.134377936881282,-0.111861821673574,0.133961704268313,0.095625322719008,-8.33462772125695e-06,-0.0299256684930011,0.179860184347677,0.0438266474905806,0.087129804304326
"18",-0.00477272437255102,0.133021495730883,-0.0819834577844954,0.16509125629019,0.0856385151365292,0.0307970889296009,-0.0567351725180172,0.159496999060207,0.014604979584678,0.0641696869682566
"19",-0.0200318116893744,0.136994781760484,-0.0586555816182335,0.180995719285617,0.0405191968840995,0.0743616138324448,-0.0464918456524756,0.120594950908499,-0.0294221986612997,0.0186918124360744
"20",0.00337315265900703,0.159947508485433,0.0966644665802558,0.173212346436476,0.0500364255937675,0.0109518902703574,0.055434788570987,-0.0433144011894428,-0.0884575346982847,-0.0867673589441181
"21",-0.00186287237123366,0.161158860223801,0.121854557449866,0.162292007038125,0.0276930216732277,-0.0103911180970267,0.029932049741583,-0.086135987417673,-0.0770190223794967,-0.0598629516362831
"22",-0.00283930926034439,0.155110021608497,0.146099897309934,0.147542242165996,-0.00192156253678204,-0.0147683884881082,0.00931941385684243,-0.105696641505102,-0.0479888688703988,-0.0139241184214657
"23",0.000905815241382602,0.13239081674527,0.171990128535068,0.13334619473507,-0.0226740458711221,-0.0146054384214125,0.00568159326870257,-0.0842617258750247,-0.00188928434081257,0.0434163435841343
"24",0.00337541174490985,-0.00188769579205858,0.252562912037363,0.019995694583281,-0.0203204163269182,-0.0291576225833794,-0.0260852877236374,0.107913682368476,0.115964091285592,0.0450945731162237
"25",-0.00330289369477719,-0.0217286617634706,0.251030748222165,-0.011655422163207,-0.0241303546762655,-0.0103578939503501,-0.0368958657677799,0.107153232892741,0.0807077761685043,-0.0283589236780245
"26",0.00147266278059227,-0.0183124793911487,0.251254629909252,-0.0545723729307864,-0.0137699516170662,0.0120832045020451,-0.0427776160178335,0.0668473498794708,0.0407141779781872,-0.103727764647109
"27",-0.00870294337627549,-0.0264863919031608,0.2340462193536,-0.0925615678065957,-0.0239468623592501,0.0365951606267542,-0.026039118823902,0.0384242529553431,-0.0148228951315355,-0.156141366689917
"28",-0.0100772689572048,-0.0174523446473267,0.217512539781016,-0.13653939145441,-0.0103101079954259,0.0436852762625648,-0.00351685170298772,-0.0122895270302496,-0.059968553966879,-0.178001416407602
"29",-0.0202697775014482,-0.0109931211424036,0.187161128364863,-0.174123051562162,-0.00505332047374558,0.0399591813333467,0.0182600929348988,-0.0583572831807343,-0.104973211683126,-0.160061039323415
"30",-0.0736862878710613,-0.0433628840921554,0.0166111041709532,-0.218601966869058,0.0384875566902088,-0.0348012463803832,0.00374310760855411,-0.112983742922091,-0.091356170921355,0.139760954056667
"31",-0.0789931344066601,-0.0649692043545009,-0.0204870955718712,-0.198766918361314,0.0471992190089815,-0.0212278694712481,-0.0312365522861897,-0.0989732469908615,-0.0240987772395469,0.191421378899197
"32",-0.082490645031712,-0.0759260126619479,-0.0545144797244301,-0.178613356360068,0.0424576157270298,0.0128990473901924,-0.0501560086670489,-0.0887212010518705,0.0507359617810617,0.202419504654199
"33",-0.0772460619043264,-0.0781888878267535,-0.0800348029701004,-0.158872700370543,0.0434633134684511,0.0481776234614419,-0.0416034610951023,-0.075153440557796,0.123840451065367,0.171060706303954
"34",-0.0939639650432116,-0.0681363668550699,-0.119506055009987,-0.144439343729152,0.0112322457332126,0.0745734727749362,-0.00417612451262177,-0.0678850752153858,0.157390530830562,0.0994721317307759
"35",-0.107418365348033,-0.0582025431100366,-0.15315265410054,-0.129599712902625,0.0019711820132,0.0626814352301376,0.050316385825422,-0.0525168634432389,0.163992584574461,0.00408373194601125
"36",-0.108004159823373,0.0772056469515143,-0.106248070965111,0.141580209181852,-0.0181039735667652,-0.0597220969129726,-0.127735059144643,-0.0133342174673649,-0.0262318890863191,0.125209434444742
"37",-0.0902978864140986,0.104818449316779,-0.0724985943582362,0.133969142859712,-0.0647526705407083,0.0341359516299038,-0.125188802021479,-0.0391221979485875,0.0373816958835712,0.05869275715334
"38",-0.0834316381411935,0.018136985626365,-0.0231079028999226,0.0621270862436414,-0.0793643985105422,0.0766108367566685,-0.154057511349795,0.0720418053576154,-0.0112829741853606,0.0853537501706816
"39",-0.0713811737751303,0.0329328599586108,0.00968573592086362,0.0182678387205905,-0.0528745865843024,0.0910693611283638,0.0978668103556474,0.132811831681925,-0.00605030309893734,0.0283342328924553
"40",-0.0538607711051658,0.0235673789773862,0.048953549039884,0.0373732681190969,-0.0112154136518175,0.105986625816319,-0.0625600551092789,-0.0474226039665886,-0.0121751802621679,-0.0581191264922899
"41",-0.0506748960622694,0.0122726541471874,0.0572782287103895,0.0301172296710074,-0.0193724560698877,0.114978143298934,0.0367338649224607,-0.00173194069227808,0.0113910456226549,-0.00903496390324203
"42",-0.0850782225309695,-0.000970205619813499,0.0452382101467454,0.0210049958601557,-0.0109272756078668,-0.0410947646921771,-0.0223103191087992,-0.0448430059422012,-0.0143429926544561,0.0610497278642734
"43",-0.0963480242231027,-0.0127835840182009,0.0337416154232103,0.0130051594060878,-0.0609969011566377,-0.0137467579892862,-0.0263719749985859,-0.0448888602258184,-0.0350397800028894,0.027456777139117
"44",-0.0942764791697643,0.00598370490679756,0.0314585348244364,-0.0150039352607431,-0.0821149316872934,0.000416131431435486,-0.00774898819538534,-0.0686239384256476,-0.0420629723906266,-0.0160543405399328
"45",-0.084483938569399,0.0043705148352327,0.0342170985280712,-0.0333587444233182,-0.0672610668463086,-0.0104111638201197,0.0229287063489744,-0.0513365556405165,-0.0335857233009495,-0.0451621122232716
"46",-0.0673515088267513,-0.0015808387935905,0.0436315092840414,-0.0421973186439784,-0.018321489179365,-0.0393263420690308,0.0255921006807158,-0.025325043294916,-0.00541005127210398,-0.054486158601792
"47",-0.0671361512960149,-0.029843585751956,0.0296112945210298,-0.0385745516151299,0.00854853656889065,-0.00852817382605205,-0.0520936947224684,0.0249709090797431,0.063283821589313,-0.000875385065978952
"48",-0.0592835131395995,-0.0356690927543936,0.0300330140685557,-0.0369784472054777,0.0155145859561759,0.0245531578394015,-0.0496581815213072,0.0412455483637521,0.0819773726720504,0.0235572245020507
"49",-0.048533164401949,-0.0542757348237936,0.0330953666287969,-0.0284232420401498,0.0315187790824117,0.0460568779474696,-0.026474675572116,0.0740123652272791,0.0867139238429595,0.0425098921017882
"50",-0.0405565109382981,-0.0690623283679915,0.0362838634047391,-0.0192951956862188,0.0553760753008079,0.0505938850575855,-0.00442320356683262,0.0921480849252731,0.0763699173864818,0.0459123893354851
"51",-0.0333685717141983,-0.0824939273785206,0.03960214519674,-0.00699714110541791,0.0808952632004038,0.0453014103114233,0.00428407758045909,0.0949015863666436,0.0516274846797185,0.0335461132962421
"52",-0.0317515665437255,-0.0907603685201729,0.0371365232902329,0.00482403255590275,0.0836054697888463,0.0446150289620493,0.000374672901129551,0.0739328200467387,0.00684422471019874,0.00619623439371853
"53",-0.0355473064496794,-0.0889603572304507,0.0276060540889836,0.0098644148906753,0.0593805780764452,0.0521608475703966,6.03555961651908e-05,0.0323443857251298,-0.0498418952050139,-0.0305580066327958
"54",-0.0278197467098548,-0.114501253964477,0.0279188189310134,0.0258217488693853,0.0588309606880922,0.0477533513663554,0.018081193986368,0.0329728303635077,-0.0820771814235193,-0.0541131097599006
"55",-0.0167924329690831,-0.129604711638333,0.0337279029697914,0.0383167164895694,0.0698998056482009,0.0333338292537047,0.0222461529138705,0.0183886549473856,-0.0893590732091497,-0.0634468122405848
"56",-0.00485618803831485,-0.144619114593746,0.0409967792691286,0.0518459022308767,0.0769900706289611,0.0229615624507946,0.011497307788476,-0.00191535690095657,-0.0744498690221282,-0.053833724454234
"57",0.00626690817038815,-0.165672122049498,0.0502127400255283,0.0673164993533061,0.0787920962246786,0.0233006317687409,-0.00408613173186398,-0.0171842458200665,-0.0345005987129679,-0.0258851321754255
"58",0.0531680918723413,-0.170439126611358,0.0455163342180794,0.0203000794463382,-0.0703755514689773,-0.0884447412039546,-0.00789379432030536,-0.0639581369163207,-0.0276992958345308,-0.0405307490910631
"59",0.0518609967701713,-0.149185486182112,0.0268845725330262,-0.0128556977778734,-0.129290872560537,-0.0632022173621224,-0.0321583835967938,-0.0963371083711773,-0.0696917617532824,-0.0934566371879311
"60",0.0587377860612865,-0.133747807539804,0.012452250751568,-0.0488254408490585,-0.162352643341913,-0.0446805701942873,-0.0119399266900635,-0.0874317761891467,-0.0927067116034478,-0.117310376707914
"61",0.0737470224164473,-0.125674304875199,0.00483610288155153,-0.0799061153084923,-0.146306902908057,-0.0559567016056885,0.020478699882803,-0.0475115599432489,-0.0871149483134478,-0.10374696220318
"62",0.0260703234170966,-0.00261809492925243,0.0661339331983659,0.101007032247716,-0.119840483768868,-0.0786144177341253,-0.110721508778477,-0.0398483122135048,0.141882498325556,-0.0286697449555029
"63",0.0109988776226825,0.000491814241639153,0.0603403626693028,0.0634798039845237,-0.210724444863624,-0.00627305065968028,-0.0655055780440855,0.0215605103813602,0.0992416920216024,-0.105463002228812
"64",0.0120444029541398,0.00589717740468273,0.0679441609887381,0.0136393829577595,-0.213548102167802,-0.00557047760585871,0.0295466332774493,0.0957319619371136,0.0565277370956073,-0.157926009239503
"65",0.0152940947348744,0.0404405955908123,0.0776810788518792,-0.045383217642146,-0.151077182880748,-0.065334541957838,0.0738465774999523,0.108178643902346,0.01060486675152,-0.183692017875877
"66",0.00765246318997779,0.0567286416407874,0.074534424490155,-0.0834880890468796,-0.0868887814080335,-0.126598283102077,0.0450017811243975,0.10864569774666,-0.0477971970886442,-0.169747069043215
"67",0.00444405729247619,0.0602135470741198,0.0688530463141301,-0.103507686363219,-0.0343714408449394,-0.142714457630094,-0.0389753103372732,0.0936731275229425,-0.0972484258866794,-0.120855028624908
"68",0.00534954342968383,0.0553356250089485,0.0619014888539526,-0.112678146673791,-0.0115586978045277,-0.0919716393770705,-0.124835358138763,0.073148735625721,-0.124654846506062,-0.0474522857899473
"69",0.00884922260463732,0.0627142426558594,0.0539180388905327,-0.126326730202856,-0.0156679626151942,0.00621269198164534,-0.15981705204644,0.0452706457724436,-0.127860666045291,0.0342242407937681
"70",0.0114639301727047,0.0625313087795934,0.0424907767495682,-0.138691235465938,-0.0258061852878509,0.0991316138638011,-0.11086931268059,0.049692858737771,-0.118396958325693,0.112681627524087
"71",0.00667530276365385,0.061197220624933,0.0268839966880967,-0.150565674678235,-0.0121591926212028,0.135058123768391,-0.0105948124694971,0.0629144896241152,-0.10077336916378,0.168079752554834
"72",0.0137793442413854,0.0683561263853629,0.0229776519286997,-0.156819292882517,0.0660265317499028,0.0987327995405583,0.0637912752094877,0.0460236519389592,-0.0595745500760672,0.184616326152405
"73",0.0174837463344776,0.0467975360194736,0.0175686125817171,-0.132360627483173,0.15501555459973,0.0370670630596719,0.0695901989403172,0.0321701199141147,-0.0126648154243775,0.166638230386676
"74",0.00298377616745888,0.0311766815529289,-0.00181032824590634,-0.0968474600927578,0.185147239542294,0.0120927768611206,0.00955762792876869,-0.0223416632373949,0.0219183197272482,0.110213169561319
"75",0.000268339291492469,0.0121766757027873,-0.0131304555650171,-0.0552244335802513,0.184138771322687,0.038664078029607,-0.0555912980839888,-0.0797701465408705,0.0669587125670894,0.0321643722534857
"76",-0.0105081138269109,0.0220138394145971,-0.0317394134450437,-0.0318375356607097,0.120947316113745,0.1081933798348,-0.0762453931166886,-0.153322659279947,0.0964066036013309,-0.0548384649883959
"77",-0.0387886573233577,0.0423216933344745,-0.0660088230221063,-0.0275788275813089,0.011148294430578,0.167753038142207,-0.00503141404185927,-0.194523085192287,0.0872368456517093,-0.128612376018
"78",-0.0650290634134013,0.0700259777211249,-0.0975448791914631,-0.0392373302525977,-0.0588123484305643,0.145911842640079,0.124443657483239,-0.202860313579342,0.0564869518366594,-0.174600937868836
"79",-0.0904690772149446,0.0976650170862038,-0.124978355134581,-0.0522038716933349,-0.0679400545603743,0.0319548702517521,0.22073710157254,-0.199800873354983,0.0113551683446977,-0.185856373367217
"80",-0.0458133955762438,-0.237848158160802,0.0215425353886747,-0.125445859377375,0.185318474765883,0.122084246506846,0.1714886936561,0.0943344504854945,-0.0605461731885591,0.00970121432195757
"81",-0.0292014213055363,-0.261116550132132,0.011725481633757,-0.0774454958628262,0.282236928888514,0.0119617175221596,0.116603976666088,0.0336160482037133,-0.0680035247192389,0.0453855518194976
"82",-0.0155545629748767,-0.29576056431771,-0.00235071396711189,-0.00952241238564154,0.299874196614181,-0.0117395931580271,-0.0146825476904041,-0.0441034033207042,-0.0651028579812765,0.06805399091499
"83",-0.00364779395762731,-0.329369775092945,-0.0186225760151153,0.0549680109666832,0.226994558299424,0.0622429584518788,-0.111233536320715,-0.106094869033193,-0.0456913191266992,0.0764752024241706
"84",0.000239844208409275,-0.349825468166529,-0.0391804305026556,0.0949698834150327,0.0944348531554776,0.169355607363643,-0.0884690543089744,-0.128858085472746,-0.0213161369214819,0.0720625158705493
"85",0.00252616557754855,-0.336726331303137,-0.0579088718968001,0.0966033869304314,-0.0234960654360757,0.213489933624006,0.0440363060504866,-0.13837670497341,-0.00100530738176063,0.0510618927502022
"86",0.025523774644196,-0.336474873679836,-0.0546170182816748,0.0941117367324286,-0.0314617965142081,0.130894127898883,0.197725821695342,-0.101614654554226,0.0345369717922709,0.0270224649945855
"87",0.0846760518383896,0.271505781922298,0.152713516700361,0.145733263795945,0.0198552221157127,-0.0485694801603031,0.053433280380138,-0.00679366664709767,-0.0524758337263623,-0.0807720920075478
"88",0.0708668625190803,0.259533560700257,0.175470798652175,0.130975189233995,0.0051926349527585,-0.0622499323124361,0.000107511100681779,-0.0234591760414786,-0.0715871543118267,-0.0310079746036627
"89",0.052119731452963,0.246407314324197,0.18960449333543,0.108538611714907,-0.03784423957359,-0.0398054212201065,-0.0363396312367825,-0.0318069755264661,-0.0807799882523003,0.0241587690709354
"90",0.0313150478803476,0.238612782657939,0.19810550274755,0.072233374464045,-0.0863972210680296,-0.00772151085902025,-0.0318714001989747,-0.0317882003629899,-0.0780020148304883,0.0724926025994478
"91",0.0081619793517076,0.24486950721767,0.199953933870811,0.0195973163372154,-0.123315557933931,0.00547340498832635,0.00496682168222395,-0.0379250367363805,-0.0713896908398438,0.101641986137961
"92",2.14187607994925e-05,0.257047808054171,0.207588287934064,-0.0386030606243118,-0.107128892432568,-0.0179955624509777,0.0397752382926258,-0.0513948638231115,-0.0481773284915548,0.10688561669767
"93",-0.0116727620928979,0.258979414039775,0.207674936697565,-0.0864352643293933,-0.072117971649043,-0.0559051132665786,0.0417970325282115,-0.0601790814323057,-0.0202148632790177,0.092013014771548
"94",-0.0208162550130769,0.241164582613282,0.204508832555955,-0.115531706360074,-0.0278131813153267,-0.0827211397813532,0.00716610060543849,-0.0519973275952174,0.0154617603526329,0.0643351425571341
"95",-0.0399125341544695,0.218119102112576,0.189492003743485,-0.134521017551924,-0.0117956713376334,-0.0713259964186853,-0.0457089033923258,-0.0442743435619442,0.0474232899645734,0.027422665111237
"96",-0.0581858748919649,0.197475495371853,0.171126161847835,-0.151665986158451,-0.0094614196582194,-0.0263137468480083,-0.0809455996672226,-0.0373801212395723,0.0809031030433623,-0.0123541232463648
"97",-0.0692024609045657,0.18788271836423,0.154607012353342,-0.171667427511611,-0.00299243417426884,0.0294212797294662,-0.081095945934765,-0.0329136195013629,0.111890223854036,-0.0473198762712871
"98",-0.0846585282214293,0.168977323710206,0.131531010076328,-0.184697327869044,0.00418096480436477,0.0709610786135501,-0.040787278710559,-0.00523933359075512,0.120722832319603,-0.0680870685250471
"99",-0.0993663679693276,0.158837218788922,0.107986029362654,-0.196113177388235,0.0332932948120921,0.07783241265465,0.0074471999479348,0.00806153305125008,0.109827569663427,-0.0786905286325635
"100",-0.121653744240212,0.147415777435927,0.0776532923035951,-0.197958547688565,0.0647434489050888,0.058989623050949,0.0371318851385602,0.00801349622858132,0.0731531370887041,-0.0793512947769809
"101",-0.0969538562665398,-0.000916498434779584,0.217214565485062,0.0828006070001737,-0.0562475539718021,-0.170946674540772,-0.071760720237802,0.13051246309252,0.109283063094977,-0.0185614598357395
"102",-0.0888265261731881,-0.0221376360162535,0.235284397675208,0.0544505691168579,-0.0667030473803386,-0.0979699761663966,-0.150393514463208,0.157109159295001,0.0832819505237761,-0.0398060110968441
